Date,Open,High,Low,Close,Volume
2015-08-13,"2,670.00","2,684.00","2,556.00","2,635.60","7,03,213"
2015-08-14,"2,638.00","2,719.35","2,637.10","2,703.20","11,46,982"
2015-08-17,"2,690.10","2,696.80","2,655.00","2,684.75","3,86,822"
2015-08-18,"2,706.90","2,749.90","2,690.00","2,740.90","9,58,463"
2015-08-19,"2,750.00","2,752.85","2,721.90","2,733.60","8,45,035"
2015-08-20,"2,745.00","2,745.00","2,672.00","2,686.85","11,74,649"
2015-08-21,"2,712.00","2,729.90","2,655.10","2,676.15","17,68,040"
2015-08-24,"2,639.00","2,645.00","2,569.10","2,578.65","23,46,172"
2015-08-25,"2,587.90","2,622.00","2,535.50","2,567.15","19,62,900"
2015-08-26,"2,558.05","2,639.00","2,511.95","2,576.75","16,08,079"
2015-08-27,"2,614.90","2,614.90","2,545.80","2,574.65","26,32,399"
2015-08-28,"2,609.00","2,609.00","2,557.70","2,570.85","13,72,076"
2015-08-31,"2,590.00","2,590.00","2,531.05","2,564.05","18,46,022"
2015-09-01,"2,556.00","2,611.20","2,530.00","2,537.40","14,93,801"
2015-09-02,"2,559.70","2,620.45","2,548.00","2,591.80","18,82,975"
2015-09-03,"2,596.10","2,615.00","2,576.25","2,605.60","11,32,537"
2015-09-04,"2,611.40","2,614.90","2,539.15","2,547.45","12,13,198"
2015-09-07,"2,553.00","2,559.95","2,532.70","2,539.75","8,79,592"
2015-09-08,"2,545.00","2,564.10","2,523.50","2,540.30","8,93,873"
2015-09-09,"2,562.95","2,574.00","2,544.00","2,549.75","10,22,538"
2015-09-10,"2,542.00","2,578.50","2,527.00","2,545.40","13,32,909"
2015-09-11,"2,546.50","2,568.40","2,540.60","2,552.00","7,96,336"
2015-09-14,"2,565.00","2,565.00","2,543.00","2,551.65","7,94,659"
2015-09-15,"2,551.65","2,558.90","2,536.00","2,547.60","6,89,950"
2015-09-16,"2,555.00","2,565.00","2,541.05","2,550.35","8,78,408"
2015-09-18,"2,565.00","2,586.00","2,539.00","2,551.25","12,27,647"
2015-09-21,"2,550.00","2,557.10","2,533.20","2,551.05","5,54,420"
2015-09-22,"2,557.50","2,572.40","2,490.00","2,526.80","10,40,623"
2015-09-23,"2,534.30","2,557.75","2,512.60","2,532.65","6,14,176"
2015-09-24,"2,535.50","2,590.00","2,529.90","2,580.40","11,77,127"
2015-09-28,"2,594.00","2,619.00","2,579.50","2,593.70","11,83,406"
2015-09-29,"2,583.35","2,634.00","2,569.85","2,588.25","16,62,976"
2015-09-30,"2,643.70","2,643.70","2,570.95","2,588.05","16,84,168"
2015-10-01,"2,599.00","2,649.95","2,592.20","2,644.60","14,17,204"
2015-10-05,"2,652.70","2,770.00","2,652.70","2,711.65","24,03,653"
2015-10-06,"2,725.00","2,726.00","2,684.00","2,700.00","19,89,795"
2015-10-07,"2,693.95","2,717.00","2,646.95","2,653.95","10,32,765"
2015-10-08,"2,670.00","2,678.35","2,620.00","2,633.80","11,78,775"
2015-10-09,"2,650.50","2,650.60","2,608.00","2,629.65","11,24,862"
2015-10-12,"2,655.00","2,660.35","2,587.00","2,592.60","12,27,956"
2015-10-13,"2,602.80","2,612.00","2,567.60","2,598.55","30,89,856"
2015-10-14,"2,548.00","2,548.00","2,480.00","2,483.70","41,68,564"
2015-10-15,"2,490.00","2,503.50","2,465.00","2,467.75","16,07,855"
2015-10-16,"2,480.90","2,492.00","2,470.00","2,473.75","11,66,914"
2015-10-19,"2,490.00","2,494.95","2,455.85","2,488.75","15,65,321"
2015-10-20,"2,496.25","2,530.00","2,495.60","2,526.75","13,47,542"
2015-10-21,"2,535.00","2,542.00","2,522.25","2,530.00","9,64,844"
2015-10-23,"2,548.00","2,548.00","2,527.30","2,537.15","11,67,699"
2015-10-26,"2,549.00","2,549.00","2,515.10","2,536.55","7,07,315"
2015-10-27,"2,530.05","2,544.90","2,520.35","2,531.10","7,65,210"
2015-10-28,"2,510.05","2,533.55","2,510.05","2,529.10","6,27,671"
2015-10-29,"2,533.55","2,535.40","2,490.05","2,495.35","15,65,158"
2015-10-30,"2,500.00","2,511.90","2,485.00","2,495.20","7,58,348"
2015-11-02,"2,500.00","2,522.80","2,487.55","2,517.35","6,59,647"
2015-11-03,"2,528.00","2,547.80","2,518.50","2,543.45","6,82,453"
2015-11-04,"2,545.00","2,547.20","2,520.00","2,533.80","4,95,717"
2015-11-05,"2,530.80","2,534.95","2,480.00","2,482.65","7,98,049"
2015-11-06,"2,492.00","2,518.25","2,483.45","2,505.75","4,54,012"
2015-11-09,"2,495.00","2,502.75","2,468.60","2,471.35","10,10,778"
2015-11-10,"2,472.95","2,477.00","2,450.00","2,458.15","6,80,960"
2015-11-11,"2,475.00","2,475.00","2,450.00","2,468.80","67,582"
2015-11-13,"2,438.05","2,438.05","2,386.55","2,397.40","13,71,616"
2015-11-16,"2,390.00","2,390.00","2,356.00","2,374.60","10,21,764"
2015-11-17,"2,380.50","2,398.45","2,375.00","2,390.55","9,92,514"
2015-11-18,"2,388.90","2,388.90","2,346.00","2,351.45","7,60,176"
2015-11-19,"2,365.35","2,381.60","2,352.00","2,362.55","9,33,453"
2015-11-20,"2,366.50","2,423.55","2,361.95","2,398.35","10,06,063"
2015-11-23,"2,405.30","2,413.40","2,382.25","2,391.05","5,44,041"
2015-11-24,"2,380.05","2,392.45","2,365.50","2,367.95","4,99,320"
2015-11-26,"2,377.90","2,382.40","2,337.85","2,345.55","14,57,646"
2015-11-27,"2,348.00","2,359.45","2,332.50","2,353.35","8,68,603"
2015-11-30,"2,365.00","2,391.25","2,350.15","2,364.70","20,50,024"
2015-12-01,"2,362.90","2,378.05","2,357.05","2,361.90","8,60,997"
2015-12-02,"2,378.00","2,378.10","2,346.50","2,365.20","8,20,148"
2015-12-03,"2,360.00","2,373.00","2,347.00","2,350.75","11,41,679"
2015-12-04,"2,340.00","2,347.30","2,321.10","2,328.40","6,23,046"
2015-12-07,"2,332.20","2,343.90","2,315.25","2,319.80","6,91,302"
2015-12-08,"2,319.40","2,349.00","2,317.30","2,329.00","5,69,982"
2015-12-09,"2,337.90","2,372.80","2,320.00","2,367.65","26,41,403"
2015-12-10,"2,369.00","2,391.20","2,352.00","2,384.55","8,61,994"
2015-12-11,"2,383.00","2,391.95","2,363.25","2,386.00","8,26,189"
2015-12-14,"2,335.20","2,387.00","2,330.60","2,378.45","13,59,266"
2015-12-15,"2,378.45","2,385.00","2,363.05","2,375.85","5,67,934"
2015-12-16,"2,384.00","2,414.50","2,384.00","2,408.40","7,17,967"
2015-12-17,"2,415.00","2,445.00","2,393.35","2,439.75","8,09,422"
2015-12-18,"2,420.00","2,434.20","2,400.65","2,416.80","15,12,485"
2015-12-21,"2,419.95","2,450.00","2,406.85","2,446.40","8,05,052"
2015-12-22,"2,440.00","2,440.00","2,400.00","2,405.05","7,80,429"
2015-12-23,"2,415.00","2,435.00","2,410.55","2,425.80","4,24,917"
2015-12-24,"2,421.00","2,438.20","2,404.00","2,434.25","4,21,580"
2015-12-28,"2,428.00","2,466.40","2,420.20","2,462.70","18,52,099"
2015-12-29,"2,458.35","2,465.30","2,445.75","2,455.80","8,54,262"
2015-12-30,"2,453.05","2,459.00","2,412.30","2,418.30","8,02,881"
2015-12-31,"2,415.75","2,448.50","2,407.50","2,436.85","6,20,159"
2016-01-01,"2,439.00","2,439.00","2,412.25","2,416.40","3,56,131"
2016-01-04,"2,410.15","2,414.00","2,366.05","2,369.60","9,35,092"
2016-01-05,"2,385.00","2,386.60","2,341.00","2,348.95","13,39,010"
2016-01-06,"2,350.20","2,386.15","2,350.20","2,381.60","13,26,614"
2016-01-07,"2,370.00","2,382.90","2,360.00","2,371.25","15,99,790"
2016-01-08,"2,385.00","2,407.35","2,372.50","2,397.60","9,53,772"
2016-01-11,"2,382.50","2,384.00","2,348.85","2,362.35","14,65,114"
2016-01-12,"2,362.70","2,365.00","2,301.60","2,327.05","17,41,297"
2016-01-13,"2,317.00","2,327.00","2,255.10","2,279.20","23,73,046"
2016-01-14,"2,273.00","2,298.90","2,250.00","2,278.80","13,71,026"
2016-01-15,"2,288.85","2,291.70","2,255.00","2,261.10","16,34,704"
2016-01-18,"2,262.00","2,291.90","2,260.00","2,277.65","11,06,961"
2016-01-19,"2,277.00","2,300.00","2,268.30","2,279.30","4,83,955"
2016-01-20,"2,273.80","2,285.00","2,243.00","2,280.10","8,07,977"
2016-01-21,"2,285.00","2,289.90","2,245.75","2,254.50","13,37,768"
2016-01-22,"2,273.00","2,302.05","2,260.00","2,295.75","6,71,589"
2016-01-25,"2,301.90","2,339.00","2,291.50","2,304.65","6,98,780"
2016-01-27,"2,302.00","2,329.95","2,281.90","2,319.75","8,13,493"
2016-01-28,"2,315.50","2,348.90","2,308.05","2,331.20","15,53,330"
2016-01-29,"2,358.70","2,400.00","2,335.05","2,391.30","11,17,872"
2016-02-01,"2,391.10","2,412.95","2,359.00","2,402.70","7,47,637"
2016-02-02,"2,409.00","2,433.00","2,379.70","2,398.10","7,37,794"
2016-02-03,"2,387.50","2,429.90","2,360.30","2,416.30","6,54,346"
2016-02-04,"2,421.90","2,440.00","2,402.00","2,420.05","6,25,023"
2016-02-05,"2,408.10","2,439.95","2,408.10","2,421.95","7,01,498"
2016-02-08,"2,400.00","2,412.05","2,347.00","2,362.95","5,31,829"
2016-02-09,"2,333.60","2,333.60","2,255.60","2,281.40","12,44,805"
2016-02-10,"2,275.00","2,289.90","2,258.10","2,268.80","9,45,366"
2016-02-11,"2,280.00","2,289.00","2,171.65","2,197.95","9,81,204"
2016-02-12,"2,200.00","2,243.40","2,164.00","2,226.60","10,86,284"
2016-02-15,"2,250.00","2,306.85","2,240.00","2,269.15","12,39,856"
2016-02-16,"2,266.00","2,282.00","2,243.00","2,265.55","7,94,351"
2016-02-17,"2,265.00","2,279.65","2,246.40","2,275.55","7,92,589"
2016-02-18,"2,285.00","2,319.75","2,278.00","2,315.85","7,64,570"
2016-02-19,"2,307.35","2,327.00","2,305.45","2,319.65","4,39,506"
2016-02-22,"2,320.25","2,343.00","2,305.00","2,315.90","6,62,442"
2016-02-23,"2,310.25","2,319.90","2,256.75","2,264.00","6,53,426"
2016-02-24,"2,262.45","2,262.45","2,201.20","2,210.95","8,29,664"
2016-02-25,"2,219.80","2,228.00","2,185.65","2,212.85","9,15,278"
2016-02-26,"2,229.70","2,256.90","2,199.60","2,210.50","7,68,768"
2016-02-29,"2,237.00","2,237.00","2,115.00","2,176.80","10,95,859"
2016-03-01,"2,193.00","2,285.10","2,162.00","2,276.65","9,99,880"
2016-03-02,"2,305.00","2,330.00","2,256.25","2,318.85","7,63,743"
2016-03-03,"2,336.00","2,391.00","2,301.00","2,373.15","13,24,142"
2016-03-04,"2,380.00","2,380.00","2,349.55","2,357.55","7,56,483"
2016-03-08,"2,342.10","2,367.00","2,304.20","2,354.30","6,34,076"
2016-03-09,"2,341.00","2,369.40","2,295.15","2,357.25","10,08,892"
2016-03-10,"2,356.05","2,359.85","2,314.95","2,348.30","8,30,833"
2016-03-11,"2,340.00","2,390.85","2,335.00","2,365.25","7,65,264"
2016-03-14,"2,362.00","2,398.00","2,340.00","2,355.00","8,18,371"
2016-03-15,"2,349.05","2,363.50","2,320.10","2,329.90","8,11,678"
2016-03-16,"2,315.00","2,332.00","2,306.90","2,327.05","9,59,123"
2016-03-17,"2,334.00","2,361.80","2,332.00","2,352.05","11,10,544"
2016-03-18,"2,360.00","2,430.00","2,360.00","2,425.85","16,02,035"
2016-03-21,"2,426.00","2,454.95","2,420.00","2,446.25","11,68,491"
2016-03-22,"2,442.00","2,485.00","2,436.50","2,473.10","9,75,992"
2016-03-23,"2,487.90","2,487.90","2,457.30","2,473.80","11,39,217"
2016-03-28,"2,491.00","2,517.15","2,461.55","2,473.40","16,60,441"
2016-03-29,"2,478.00","2,486.95","2,455.00","2,469.40","9,19,398"
2016-03-30,"2,470.90","2,505.00","2,460.00","2,489.50","10,68,252"
2016-03-31,"2,478.30","2,550.00","2,472.15","2,520.30","21,81,982"
2016-04-01,"2,505.00","2,520.85","2,434.10","2,453.90","15,20,700"
2016-04-04,"2,456.00","2,488.00","2,447.00","2,471.25","8,76,176"
2016-04-05,"2,470.80","2,484.90","2,442.05","2,462.75","7,45,897"
2016-04-06,"2,470.00","2,489.00","2,459.35","2,481.90","8,81,575"
2016-04-07,"2,480.00","2,484.70","2,457.00","2,470.80","11,95,471"
2016-04-08,"2,466.00","2,473.70","2,427.00","2,432.05","6,99,750"
2016-04-11,"2,433.00","2,517.00","2,413.00","2,506.65","12,00,324"
2016-04-12,"2,498.00","2,525.00","2,488.10","2,518.15","6,51,814"
2016-04-13,"2,530.00","2,545.00","2,512.50","2,526.20","8,00,734"
2016-04-18,"2,453.00","2,553.50","2,440.00","2,519.75","35,60,752"
2016-04-20,"2,534.90","2,534.90","2,440.00","2,450.35","32,02,512"
2016-04-21,"2,451.00","2,467.40","2,412.20","2,424.40","12,62,862"
2016-04-22,"2,419.00","2,435.40","2,404.20","2,417.05","9,82,063"
2016-04-25,"2,402.30","2,457.05","2,402.30","2,451.25","11,33,827"
2016-04-26,"2,449.00","2,493.50","2,442.00","2,489.80","12,77,184"
2016-04-27,"2,480.00","2,514.60","2,475.90","2,511.10","9,24,335"
2016-04-28,"2,501.30","2,540.00","2,498.10","2,527.75","24,96,372"
2016-04-29,"2,517.00","2,542.00","2,510.00","2,535.50","11,86,089"
2016-05-02,"2,529.00","2,530.00","2,500.00","2,526.70","5,58,346"
2016-05-03,"2,525.00","2,530.00","2,472.00","2,478.10","10,76,559"
2016-05-04,"2,473.90","2,494.05","2,457.00","2,478.00","6,82,446"
2016-05-05,"2,478.00","2,489.95","2,463.55","2,470.30","6,23,283"
2016-05-06,"2,465.00","2,484.30","2,431.00","2,473.40","4,42,799"
2016-05-09,"2,473.40","2,518.00","2,456.40","2,512.55","9,10,638"
2016-05-10,"2,515.00","2,533.95","2,496.00","2,522.90","5,79,267"
2016-05-11,"2,500.00","2,525.60","2,490.00","2,518.30","7,99,358"
2016-05-12,"2,520.55","2,569.90","2,520.55","2,566.20","7,56,541"
2016-05-13,"2,565.00","2,566.00","2,510.15","2,523.40","8,10,865"
2016-05-16,"2,538.00","2,564.80","2,522.50","2,551.15","5,55,763"
2016-05-17,"2,564.20","2,591.25","2,552.00","2,570.20","8,78,349"
2016-05-18,"2,565.85","2,565.85","2,526.05","2,551.10","7,50,370"
2016-05-19,"2,555.00","2,560.00","2,526.10","2,556.95","5,19,396"
2016-05-20,"2,542.30","2,565.80","2,522.80","2,529.30","6,15,459"
2016-05-23,"2,544.00","2,545.90","2,480.20","2,491.45","7,66,508"
2016-05-24,"2,484.00","2,488.25","2,459.60","2,467.70","6,69,579"
2016-05-25,"2,481.00","2,532.95","2,481.00","2,526.45","7,74,339"
2016-05-26,"2,530.00","2,564.90","2,505.10","2,548.70","9,71,624"
2016-05-27,"2,553.15","2,579.85","2,550.60","2,572.65","5,52,338"
2016-05-30,"2,583.00","2,641.95","2,582.00","2,636.40","6,74,732"
2016-05-31,"2,640.00","2,647.00","2,562.00","2,569.40","18,61,304"
2016-06-01,"2,571.20","2,645.00","2,571.00","2,633.55","9,55,971"
2016-06-02,"2,600.00","2,654.30","2,600.00","2,650.15","7,04,378"
2016-06-03,"2,651.40","2,658.00","2,620.50","2,629.55","7,77,461"
2016-06-06,"2,620.50","2,639.00","2,603.20","2,612.50","6,61,013"
2016-06-07,"2,614.00","2,639.00","2,613.00","2,631.15","6,01,097"
2016-06-08,"2,617.25","2,628.55","2,605.50","2,613.10","4,69,133"
2016-06-09,"2,622.40","2,622.40","2,555.20","2,577.25","7,81,069"
2016-06-10,"2,566.00","2,603.25","2,553.20","2,555.75","6,98,416"
2016-06-13,"2,540.00","2,553.35","2,518.00","2,547.00","5,14,989"
2016-06-14,"2,558.95","2,558.95","2,518.25","2,534.85","4,88,785"
2016-06-15,"2,530.00","2,564.90","2,522.00","2,556.85","6,35,422"
2016-06-16,"2,545.55","2,564.70","2,516.45","2,558.30","5,72,535"
2016-06-17,"2,559.00","2,610.00","2,559.00","2,602.60","9,39,494"
2016-06-20,"2,602.60","2,668.00","2,591.80","2,659.30","9,36,419"
2016-06-21,"2,663.50","2,665.00","2,641.40","2,651.20","5,13,845"
2016-06-22,"2,650.00","2,677.70","2,631.75","2,667.65","8,80,856"
2016-06-23,"2,655.00","2,659.50","2,625.30","2,645.35","6,98,507"
2016-06-24,"2,565.15","2,593.20","2,514.15","2,573.95","18,83,293"
2016-06-27,"2,547.00","2,547.00","2,482.65","2,495.85","21,36,283"
2016-06-28,"2,495.85","2,502.90","2,458.40","2,463.95","22,49,762"
2016-06-29,"2,475.00","2,512.50","2,465.30","2,502.90","12,65,632"
2016-06-30,"2,522.00","2,562.90","2,500.35","2,553.10","25,60,906"
2016-07-01,"2,562.00","2,564.60","2,494.35","2,500.85","10,98,648"
2016-07-04,"2,516.00","2,525.85","2,482.00","2,494.20","9,41,742"
2016-07-05,"2,494.20","2,497.05","2,477.15","2,485.30","7,79,874"
2016-07-07,"2,487.70","2,491.85","2,425.00","2,429.80","16,58,400"
2016-07-08,"2,435.00","2,442.05","2,403.50","2,426.60","12,28,178"
2016-07-11,"2,430.00","2,471.80","2,427.00","2,464.15","7,71,816"
2016-07-12,"2,471.70","2,475.00","2,435.85","2,464.95","7,32,768"
2016-07-13,"2,478.00","2,499.25","2,451.25","2,493.10","10,51,150"
2016-07-14,"2,486.00","2,529.00","2,471.00","2,521.90","13,49,994"
2016-07-15,"2,517.00","2,527.80","2,426.55","2,445.35","41,68,183"
2016-07-18,"2,447.00","2,469.00","2,430.60","2,433.45","12,99,425"
2016-07-19,"2,427.50","2,472.80","2,427.50","2,466.20","11,81,448"
2016-07-20,"2,450.00","2,502.50","2,448.15","2,494.95","14,07,626"
2016-07-21,"2,489.50","2,519.50","2,464.45","2,506.05","12,63,574"
2016-07-22,"2,498.90","2,524.00","2,492.00","2,515.10","7,58,608"
2016-07-25,"2,512.00","2,563.20","2,505.80","2,558.95","8,44,398"
2016-07-26,"2,558.95","2,568.00","2,533.00","2,552.60","11,55,645"
2016-07-27,"2,555.00","2,580.40","2,545.00","2,577.55","8,75,255"
2016-07-28,"2,580.50","2,629.55","2,577.05","2,619.25","23,16,040"
2016-07-29,"2,614.00","2,634.90","2,599.00","2,619.30","12,44,042"
2016-08-01,"2,632.00","2,725.00","2,632.00","2,708.25","19,80,852"
2016-08-02,"2,702.90","2,715.70","2,689.80","2,699.20","12,89,081"
2016-08-03,"2,686.00","2,699.00","2,649.05","2,656.30","11,47,351"
2016-08-04,"2,670.00","2,682.95","2,636.25","2,652.00","7,07,708"
2016-08-05,"2,673.90","2,684.30","2,632.00","2,649.10","9,34,242"
2016-08-08,"2,640.00","2,668.00","2,629.05","2,649.50","10,29,122"
2016-08-09,"2,658.00","2,659.80","2,578.85","2,650.20","11,30,957"
2016-08-10,"2,651.00","2,682.00","2,648.00","2,675.40","10,31,039"
2016-08-11,"2,665.55","2,715.00","2,665.55","2,709.90","11,16,569"
2016-08-12,"2,705.00","2,744.80","2,702.05","2,738.45","11,63,679"
2016-08-16,"2,738.00","2,740.00","2,673.85","2,691.70","15,91,877"
2016-08-17,"2,699.00","2,699.00","2,618.00","2,624.55","9,24,283"
2016-08-18,"2,635.00","2,657.55","2,630.10","2,638.55","6,46,032"
2016-08-19,"2,640.00","2,646.45","2,600.00","2,603.50","12,08,122"
2016-08-22,"2,588.00","2,594.45","2,536.30","2,548.70","11,32,637"
2016-08-23,"2,544.95","2,604.95","2,540.20","2,601.05","7,51,687"
2016-08-24,"2,589.80","2,602.00","2,569.05","2,572.05","5,58,439"
2016-08-25,"2,580.00","2,589.70","2,526.00","2,551.05","9,69,845"
2016-08-26,"2,559.80","2,572.55","2,517.20","2,524.95","6,25,157"
2016-08-29,"2,534.95","2,534.95","2,466.75","2,500.55","7,44,364"
2016-08-30,"2,510.00","2,549.80","2,501.25","2,544.15","7,22,013"
2016-08-31,"2,550.00","2,550.00","2,500.85","2,511.30","16,15,834"
2016-09-06,"2,519.90","2,520.15","2,480.00","2,484.05","11,19,533"
2016-09-07,"2,499.70","2,499.70","2,423.00","2,440.55","19,27,020"
2016-09-08,"2,360.00","2,360.00","2,284.75","2,322.10","35,10,758"
2016-09-09,"2,329.70","2,366.65","2,320.05","2,352.45","13,71,219"
2016-09-12,"2,337.00","2,363.95","2,324.00","2,359.05","10,12,227"
2016-09-14,"2,362.00","2,377.60","2,310.00","2,328.45","10,34,929"
2016-09-15,"2,339.95","2,342.10","2,316.75","2,326.95","14,09,482"
2016-09-16,"2,336.70","2,376.00","2,320.00","2,361.70","21,79,002"
2016-09-19,"2,365.00","2,427.00","2,350.00","2,411.45","14,01,273"
2016-09-20,"2,411.00","2,416.90","2,385.40","2,406.50","5,92,276"
2016-09-21,"2,407.70","2,424.00","2,400.70","2,413.40","8,39,010"
2016-09-22,"2,425.25","2,428.00","2,371.10","2,378.00","14,28,787"
2016-09-23,"2,382.00","2,403.85","2,371.15","2,398.10","9,00,363"
2016-09-26,"2,401.10","2,419.10","2,395.00","2,401.10","8,76,738"
2016-09-27,"2,401.10","2,448.00","2,401.10","2,436.10","10,19,396"
2016-09-28,"2,431.00","2,437.50","2,415.20","2,423.05","8,65,664"
2016-09-29,"2,435.00","2,456.50","2,419.60","2,437.80","18,01,979"
2016-09-30,"2,437.05","2,449.80","2,423.10","2,430.80","10,87,682"
2016-10-03,"2,450.00","2,457.65","2,401.10","2,411.70","9,09,440"
2016-10-04,"2,420.00","2,425.05","2,398.00","2,405.15","8,90,359"
2016-10-05,"2,408.00","2,415.40","2,376.10","2,386.35","5,88,177"
2016-10-06,"2,395.00","2,402.40","2,372.75","2,388.75","11,33,786"
2016-10-07,"2,388.00","2,388.00","2,358.20","2,367.80","9,08,256"
2016-10-10,"2,369.90","2,386.90","2,355.05","2,380.30","6,01,071"
2016-10-13,"2,363.30","2,369.90","2,320.90","2,328.90","25,86,667"
2016-10-14,"2,315.00","2,387.00","2,291.00","2,366.20","38,70,607"
2016-10-17,"2,368.90","2,375.80","2,344.40","2,362.45","13,64,173"
2016-10-18,"2,376.00","2,415.70","2,354.80","2,400.20","10,64,316"
2016-10-19,"2,401.00","2,410.00","2,370.30","2,395.10","9,92,529"
2016-10-20,"2,396.90","2,409.35","2,386.00","2,401.15","6,32,927"
2016-10-21,"2,400.00","2,431.90","2,398.25","2,428.65","6,29,830"
2016-10-24,"2,428.20","2,434.90","2,402.55","2,427.70","6,26,595"
2016-10-25,"2,405.00","2,414.60","2,381.00","2,398.45","8,86,233"
2016-10-26,"2,398.60","2,402.75","2,372.50","2,396.25","7,18,565"
2016-10-27,"2,379.70","2,429.50","2,365.50","2,418.10","14,70,801"
2016-10-28,"2,410.00","2,415.10","2,388.00","2,398.70","8,76,051"
2016-10-30,"2,398.70","2,408.95","2,382.00","2,391.05","42,676"
2016-11-01,"2,399.70","2,399.70","2,334.15","2,350.00","14,67,388"
2016-11-02,"2,341.00","2,344.00","2,295.00","2,304.05","11,62,538"
2016-11-03,"2,294.00","2,335.00","2,284.50","2,319.45","7,31,655"
2016-11-04,"2,320.00","2,336.15","2,294.00","2,330.55","5,91,876"
2016-11-07,"2,337.90","2,344.90","2,260.05","2,277.05","10,24,026"
2016-11-08,"2,280.45","2,307.00","2,260.00","2,283.20","9,66,817"
2016-11-09,"2,180.00","2,275.00","2,142.85","2,169.85","22,50,113"
2016-11-10,"2,204.80","2,217.50","2,140.80","2,155.45","10,86,213"
2016-11-11,"2,147.05","2,147.05","2,086.20","2,101.15","11,99,212"
2016-11-15,"2,116.90","2,157.55","2,051.90","2,121.30","31,45,162"
2016-11-16,"2,145.10","2,208.90","2,138.00","2,189.60","20,09,979"
2016-11-17,"2,185.00","2,208.60","2,130.15","2,137.20","12,52,344"
2016-11-18,"2,142.00","2,150.00","2,104.20","2,125.10","10,70,267"
2016-11-21,"2,126.20","2,140.00","2,105.00","2,132.90","8,96,683"
2016-11-22,"2,132.00","2,177.45","2,122.05","2,135.00","6,59,430"
2016-11-23,"2,149.00","2,162.95","2,127.20","2,156.35","6,37,904"
2016-11-24,"2,154.90","2,207.60","2,137.00","2,188.45","15,13,117"
2016-11-25,"2,212.00","2,307.25","2,192.20","2,300.35","21,38,074"
2016-11-28,"2,294.00","2,319.45","2,251.90","2,282.60","9,62,148"
2016-11-29,"2,275.00","2,292.00","2,252.55","2,259.85","7,21,148"
2016-11-30,"2,265.00","2,294.75","2,242.30","2,276.05","17,22,916"
2016-12-01,"2,277.00","2,290.00","2,254.05","2,263.45","5,61,526"
2016-12-02,"2,258.00","2,270.80","2,205.20","2,221.85","9,99,016"
2016-12-05,"2,229.00","2,237.85","2,170.00","2,186.00","11,24,763"
2016-12-06,"2,190.00","2,203.95","2,169.90","2,182.35","7,96,722"
2016-12-07,"2,182.20","2,184.45","2,145.65","2,154.55","10,32,853"
2016-12-08,"2,160.50","2,199.00","2,160.00","2,195.75","16,19,773"
2016-12-09,"2,205.00","2,219.90","2,173.30","2,195.25","7,94,359"
2016-12-12,"2,194.80","2,217.60","2,163.00","2,208.20","6,55,879"
2016-12-13,"2,218.00","2,218.00","2,183.00","2,200.30","10,73,767"
2016-12-14,"2,214.00","2,224.70","2,189.00","2,207.60","9,35,183"
2016-12-15,"2,202.00","2,272.10","2,202.00","2,259.30","21,47,705"
2016-12-16,"2,277.00","2,290.00","2,252.00","2,282.65","9,93,615"
2016-12-19,"2,280.00","2,297.70","2,261.30","2,288.90","6,67,105"
2016-12-20,"2,292.00","2,345.00","2,287.05","2,339.30","14,61,380"
2016-12-21,"2,343.80","2,343.80","2,305.60","2,313.60","10,17,451"
2016-12-22,"2,306.00","2,325.00","2,286.20","2,307.70","9,34,150"
2016-12-23,"2,300.00","2,317.75","2,278.80","2,288.10","5,59,477"
2016-12-26,"2,266.00","2,301.60","2,266.00","2,293.10","4,48,704"
2016-12-27,"2,281.50","2,330.00","2,281.50","2,323.40","6,47,346"
2016-12-28,"2,326.70","2,349.90","2,303.15","2,313.40","6,75,209"
2016-12-29,"2,303.00","2,359.90","2,303.00","2,351.70","9,81,758"
2016-12-30,"2,354.90","2,378.60","2,345.65","2,365.55","7,02,874"
2017-01-02,"2,366.60","2,375.10","2,352.40","2,361.35","4,11,566"
2017-01-03,"2,361.25","2,371.70","2,343.30","2,368.25","7,37,662"
2017-01-04,"2,369.70","2,388.85","2,358.30","2,379.50","7,10,033"
2017-01-05,"2,384.00","2,389.95","2,320.40","2,334.40","11,08,202"
2017-01-06,"2,321.00","2,329.35","2,257.10","2,281.40","15,04,948"
2017-01-09,"2,275.00","2,311.30","2,257.00","2,303.70","9,27,289"
2017-01-10,"2,304.00","2,329.80","2,291.50","2,315.35","7,66,957"
2017-01-11,"2,315.00","2,329.60","2,280.20","2,324.40","9,65,648"
2017-01-12,"2,324.40","2,360.00","2,304.00","2,344.35","12,85,187"
2017-01-13,"2,348.00","2,357.95","2,237.85","2,249.30","51,17,790"
2017-01-16,"2,250.00","2,273.90","2,228.00","2,258.55","16,82,404"
2017-01-17,"2,254.90","2,287.80","2,252.80","2,278.75","15,04,978"
2017-01-18,"2,278.00","2,298.00","2,265.45","2,295.10","15,68,287"
2017-01-19,"2,295.00","2,295.15","2,282.95","2,291.00","11,25,838"
2017-01-20,"2,287.00","2,300.00","2,265.00","2,285.35","10,18,623"
2017-01-23,"2,265.00","2,313.50","2,259.80","2,306.70","11,59,273"
2017-01-24,"2,304.00","2,323.00","2,290.00","2,318.35","11,41,319"
2017-01-25,"2,322.60","2,360.00","2,318.05","2,353.00","20,55,824"
2017-01-27,"2,345.05","2,378.75","2,345.05","2,357.80","14,35,829"
